order_id,user_id,order_date,channel,order_value_usd
ORD-11369,USR-1212,2026-05-27,TikTok Ads,85.68
ORD-11370,USR-1338,2026-06-10,Organic Search,104.41
ORD-11371,USR-2489,2026-01-03,Meta Ads,103.47
ORD-11372,USR-1762,2026-01-02,Meta Ads,46.82
ORD-11373,USR-1712,2026-05-03,Google Ads,84.76
ORD-11374,USR-1737,2026-04-03,Google Ads,115.97
ORD-11375,USR-1622,2026-04-11,TikTok Ads,104.19
ORD-11376,USR-1154,2026-05-07,Organic Search,21.56
ORD-11377,USR-1708,2026-02-02,Google Ads,25.76
ORD-11378,USR-1136,2026-01-08,Direct,29.99
ORD-11379,USR-2486,2026-06-12,Direct,48.57
ORD-11380,USR-2346,2026-03-25,TikTok Ads,51.77
ORD-11381,USR-2325,2026-06-23,TikTok Ads,16.86
ORD-11382,USR-1234,2026-06-25,Google Ads,81.27
ORD-11383,USR-1821,2026-02-15,Google Ads,67.91
ORD-11384,USR-2102,2026-04-02,Google Ads,99.92
ORD-11385,USR-1307,2026-01-17,Organic Search,91.48
ORD-11386,USR-2136,2026-01-09,Meta Ads,90.97
ORD-11387,USR-2220,2026-05-29,Meta Ads,18.08
ORD-11388,USR-1064,2026-04-25,Google Ads,23.06
ORD-11389,USR-1968,2026-02-15,Google Ads,114.83
ORD-11390,USR-1920,2026-05-19,Google Ads,39.94
ORD-11391,USR-1163,2026-01-11,Google Ads,68.41
ORD-11392,USR-1055,2026-02-25,Meta Ads,95.06
ORD-11393,USR-1802,2026-01-30,TikTok Ads,82.75
ORD-11394,USR-1854,2026-06-08,TikTok Ads,58.86
ORD-11395,USR-1842,2026-03-21,Organic Search,88.28
ORD-11396,USR-2018,2026-02-27,TikTok Ads,33.41
ORD-11397,USR-1566,2026-01-07,Meta Ads,96.47
ORD-11398,USR-1231,2026-03-03,Direct,115.28
ORD-11399,USR-1438,2026-04-08,Direct,36.95
ORD-11400,USR-1656,2026-03-30,Google Ads,71.87
ORD-11401,USR-1283,2026-06-08,Google Ads,99.08
ORD-11402,USR-1462,2026-05-23,Meta Ads,21.31
ORD-11403,USR-2046,2026-06-19,TikTok Ads,113.23
ORD-11404,USR-1664,2026-04-22,TikTok Ads,19.14
ORD-11405,USR-1239,2026-03-26,Google Ads,20.64
ORD-11406,USR-1667,2026-02-23,TikTok Ads,87.47
ORD-11407,USR-1838,2026-04-25,Meta Ads,80.99
ORD-11408,USR-2142,2026-03-08,Direct,74.32
ORD-11409,USR-2075,2026-05-06,TikTok Ads,93.77
ORD-11410,USR-2261,2026-03-22,Direct,67.31
ORD-11411,USR-2385,2026-05-16,Google Ads,61.24
ORD-11412,USR-2137,2026-03-05,Organic Search,106.7
ORD-11413,USR-1375,2026-05-25,TikTok Ads,49.55
ORD-11414,USR-1860,2026-06-15,Google Ads,113.77
ORD-11415,USR-2467,2026-03-31,Meta Ads,104.94
ORD-11416,USR-1687,2026-05-25,Meta Ads,55.48
ORD-11417,USR-1974,2026-03-30,TikTok Ads,68.04
ORD-11418,USR-1115,2026-05-02,Organic Search,21.11
ORD-11419,USR-2415,2026-03-03,TikTok Ads,97.36
ORD-11420,USR-2109,2026-05-06,Google Ads,92.15
ORD-11421,USR-1843,2026-05-18,Organic Search,22.93
ORD-11422,USR-1132,2026-03-11,Google Ads,54.76
ORD-11423,USR-1975,2026-02-27,Meta Ads,89.33
ORD-11424,USR-2402,2026-01-22,Meta Ads,83.97
ORD-11425,USR-1689,2026-03-19,Google Ads,119.94
ORD-11426,USR-2077,2026-04-28,Google Ads,78.41
ORD-11427,USR-1317,2026-05-02,Google Ads,67.41
ORD-11428,USR-1700,2026-02-25,Meta Ads,57.6
ORD-11429,USR-2136,2026-06-15,TikTok Ads,42.85
ORD-11430,USR-1826,2026-04-18,Organic Search,43.14
ORD-11431,USR-1044,2026-03-25,TikTok Ads,71.5
ORD-11432,USR-1227,2026-03-03,Direct,91.26
ORD-11433,USR-1869,2026-06-09,Organic Search,98.63
ORD-11434,USR-1356,2026-06-24,Direct,80.31
ORD-11435,USR-2236,2026-04-14,Google Ads,91.39
ORD-11436,USR-1498,2026-03-08,Google Ads,57.61
ORD-11437,USR-2223,2026-02-16,Meta Ads,43.19
ORD-11438,USR-2318,2026-06-29,Google Ads,32.19
ORD-11439,USR-2161,2026-04-23,TikTok Ads,89.13
ORD-11440,USR-1788,2026-02-24,Meta Ads,28.72
ORD-11441,USR-1638,2026-01-24,Google Ads,70.05
ORD-11442,USR-1224,2026-04-03,Meta Ads,118.26
ORD-11443,USR-2035,2026-01-24,Meta Ads,84.13
ORD-11444,USR-1228,2026-05-21,Organic Search,20.49
ORD-11445,USR-2313,2026-03-21,Organic Search,98.9
ORD-11446,USR-1908,2026-06-08,Organic Search,93.46
ORD-11447,USR-1074,2026-04-13,Direct,92.41
ORD-11448,USR-2020,2026-03-16,Google Ads,34.63
ORD-11449,USR-2428,2026-03-18,Organic Search,17.61
ORD-11450,USR-2100,2026-01-19,Meta Ads,105.13
ORD-11451,USR-1983,2026-02-10,Organic Search,49.24
ORD-11452,USR-1614,2026-01-26,Meta Ads,106.14
ORD-11453,USR-1358,2026-04-17,Organic Search,90.03
ORD-11454,USR-1164,2026-03-09,Meta Ads,50.32
ORD-11455,USR-2176,2026-01-30,Google Ads,88.12
ORD-11456,USR-2033,2026-04-25,Meta Ads,61.42
ORD-11457,USR-2075,2026-03-18,Google Ads,42.16
ORD-11458,USR-2462,2026-01-31,Google Ads,15.17
ORD-11459,USR-1820,2026-06-13,Direct,77.33
ORD-11460,USR-2029,2026-06-02,Google Ads,88.19
ORD-11461,USR-1600,2026-04-28,Google Ads,93.49
ORD-11462,USR-1269,2026-06-16,Meta Ads,32.79
ORD-11463,USR-2167,2026-03-22,Meta Ads,101.69
ORD-11464,USR-1519,2026-04-30,Meta Ads,74.74
ORD-11465,USR-2102,2026-01-19,Direct,106.75
ORD-11466,USR-2114,2026-05-30,Google Ads,90.5
ORD-11467,USR-1410,2026-05-13,Meta Ads,52.41
ORD-11468,USR-1750,2026-03-19,Meta Ads,79.71
ORD-11469,USR-1702,2026-04-23,TikTok Ads,27.34
ORD-11470,USR-1938,2026-06-05,TikTok Ads,76.07
ORD-11471,USR-1447,2026-06-26,Google Ads,99.75
ORD-11472,USR-2353,2026-05-01,Google Ads,28.55
ORD-11473,USR-1554,2026-04-10,Direct,35.51
ORD-11474,USR-1748,2026-06-04,TikTok Ads,20.99
ORD-11475,USR-2045,2026-03-06,Meta Ads,84.59
ORD-11476,USR-1857,2026-06-02,Google Ads,36.09
ORD-11477,USR-1965,2026-06-25,Google Ads,65.93
ORD-11478,USR-1301,2026-04-16,TikTok Ads,33.03
ORD-11479,USR-2193,2026-06-15,TikTok Ads,93.05
ORD-11480,USR-2164,2026-05-19,Organic Search,70.09
ORD-11481,USR-1712,2026-02-27,Meta Ads,110.22
ORD-11482,USR-1699,2026-02-24,Meta Ads,86.16
ORD-11483,USR-1414,2026-01-15,TikTok Ads,88.23
ORD-11484,USR-1627,2026-02-25,Meta Ads,91.06
ORD-11485,USR-2009,2026-06-15,TikTok Ads,24.32
ORD-11486,USR-1599,2026-05-26,Google Ads,60.04
ORD-11487,USR-1838,2026-03-25,Google Ads,48.66
ORD-11488,USR-2088,2026-02-11,TikTok Ads,75.09
ORD-11489,USR-2236,2026-01-01,Organic Search,93.38
ORD-11490,USR-1395,2026-05-29,TikTok Ads,93.17
ORD-11491,USR-2405,2026-03-23,TikTok Ads,51.29
ORD-11492,USR-1023,2026-01-14,Organic Search,102.22
ORD-11493,USR-1663,2026-02-24,Organic Search,106.82
ORD-11494,USR-1320,2026-03-21,Meta Ads,39.48
ORD-11495,USR-2188,2026-06-28,Meta Ads,70.61
ORD-11496,USR-2308,2026-02-23,Google Ads,72.07
ORD-11497,USR-1909,2026-05-18,TikTok Ads,58.6
ORD-11498,USR-1799,2026-02-11,Organic Search,65.64
ORD-11499,USR-1055,2026-01-26,TikTok Ads,79.05
ORD-11500,USR-1669,2026-04-16,Meta Ads,17.61
ORD-11501,USR-1801,2026-02-21,Meta Ads,104.38
ORD-11502,USR-1978,2026-05-09,Direct,84.45
ORD-11503,USR-1904,2026-06-17,Meta Ads,39.37
ORD-11504,USR-1873,2026-05-30,Meta Ads,104.99
ORD-11505,USR-1637,2026-05-14,Meta Ads,40.58
ORD-11506,USR-1486,2026-01-16,TikTok Ads,101.9
ORD-11507,USR-1191,2026-06-14,Meta Ads,24.41
ORD-11508,USR-1380,2026-03-03,Meta Ads,115.96
ORD-11509,USR-1699,2026-01-30,Google Ads,38.48
ORD-11510,USR-1036,2026-06-01,Meta Ads,74.13
ORD-11511,USR-1764,2026-03-30,Meta Ads,40.0
ORD-11512,USR-2490,2026-06-25,Meta Ads,97.95
ORD-11513,USR-1393,2026-02-04,Organic Search,119.43
ORD-11514,USR-1440,2026-03-26,Google Ads,91.12
ORD-11515,USR-2238,2026-05-30,Google Ads,24.08
ORD-11516,USR-1986,2026-05-31,Direct,102.87
ORD-11517,USR-2032,2026-04-29,Organic Search,45.12
ORD-11518,USR-1699,2026-02-18,Google Ads,32.23
ORD-11519,USR-2085,2026-01-31,Direct,110.1
ORD-11520,USR-1756,2026-01-14,Google Ads,107.54
ORD-11521,USR-2051,2026-06-03,Meta Ads,99.7
ORD-11522,USR-1425,2026-02-20,Meta Ads,16.58
ORD-11523,USR-2129,2026-05-07,Direct,29.52
ORD-11524,USR-2088,2026-01-01,Google Ads,77.88
ORD-11525,USR-2366,2026-03-02,Google Ads,113.57
ORD-11526,USR-1544,2026-05-04,Organic Search,72.81
ORD-11527,USR-2088,2026-03-02,Meta Ads,26.19
ORD-11528,USR-1539,2026-05-13,Google Ads,115.97
ORD-11529,USR-2392,2026-04-19,Meta Ads,25.36
ORD-11530,USR-1991,2026-05-22,Meta Ads,63.76
ORD-11531,USR-1456,2026-05-03,TikTok Ads,59.76
ORD-11532,USR-1708,2026-05-29,Google Ads,25.48
ORD-11533,USR-1559,2026-05-25,TikTok Ads,65.1
ORD-11534,USR-1355,2026-02-06,Meta Ads,112.91
ORD-11535,USR-1981,2026-01-25,Google Ads,65.63
ORD-11536,USR-1861,2026-02-03,Direct,93.51
ORD-11537,USR-2129,2026-05-10,Meta Ads,28.07
ORD-11538,USR-1431,2026-01-01,Google Ads,104.56
ORD-11539,USR-1519,2026-01-15,Google Ads,113.19
ORD-11540,USR-2189,2026-03-10,Meta Ads,80.01
ORD-11541,USR-1788,2026-04-27,Meta Ads,77.09
ORD-11542,USR-2177,2026-06-27,Meta Ads,69.02
ORD-11543,USR-1758,2026-04-20,Meta Ads,62.13
ORD-11544,USR-1601,2026-03-11,Meta Ads,60.35
ORD-11545,USR-1508,2026-04-13,Organic Search,78.26
ORD-11546,USR-2437,2026-03-11,Meta Ads,119.17
ORD-11547,USR-1665,2026-03-16,TikTok Ads,38.75
ORD-11548,USR-2449,2026-03-30,Direct,70.9
ORD-11549,USR-1728,2026-01-23,TikTok Ads,33.86
ORD-11550,USR-2442,2026-05-24,Meta Ads,59.89
ORD-11551,USR-1693,2026-01-31,TikTok Ads,49.5
ORD-11552,USR-2253,2026-02-28,Google Ads,35.07
ORD-11553,USR-1420,2026-06-17,TikTok Ads,95.56
ORD-11554,USR-1381,2026-03-15,Meta Ads,114.04
ORD-11555,USR-1395,2026-03-16,Direct,52.61
ORD-11556,USR-2276,2026-06-12,Google Ads,68.62
ORD-11557,USR-1238,2026-01-29,Direct,94.37
ORD-11558,USR-2127,2026-06-26,Organic Search,15.38
ORD-11559,USR-2304,2026-05-08,Google Ads,39.12
ORD-11560,USR-2159,2026-01-19,Organic Search,82.55
ORD-11561,USR-1912,2026-03-27,Meta Ads,99.12
ORD-11562,USR-1916,2026-01-09,Google Ads,22.32
ORD-11563,USR-2076,2026-05-19,Direct,45.65
ORD-11564,USR-1683,2026-06-29,Google Ads,79.61
ORD-11565,USR-1559,2026-02-16,Organic Search,20.09
ORD-11566,USR-1835,2026-06-29,Google Ads,72.69
ORD-11567,USR-2099,2026-05-05,Google Ads,44.59
ORD-11568,USR-1105,2026-02-17,TikTok Ads,24.82
ORD-11569,USR-1880,2026-02-27,Meta Ads,64.89
ORD-11570,USR-2405,2026-01-28,TikTok Ads,47.55
ORD-11571,USR-1141,2026-02-27,Google Ads,85.67
ORD-11572,USR-1544,2026-03-25,Meta Ads,95.15
ORD-11573,USR-1957,2026-06-07,Meta Ads,107.66
ORD-11574,USR-1720,2026-04-22,TikTok Ads,64.75
ORD-11575,USR-2291,2026-01-08,Meta Ads,108.19
ORD-11576,USR-2012,2026-03-19,Google Ads,45.75
ORD-11577,USR-2312,2026-02-18,Google Ads,116.74
ORD-11578,USR-2278,2026-03-17,TikTok Ads,59.29
ORD-11579,USR-1829,2026-01-23,Organic Search,58.5
ORD-11580,USR-1557,2026-01-15,Meta Ads,75.59
ORD-11581,USR-2269,2026-06-23,Google Ads,45.71
ORD-11582,USR-1984,2026-06-06,TikTok Ads,52.13
ORD-11583,USR-2089,2026-03-29,Meta Ads,68.41
ORD-11584,USR-1557,2026-02-02,Direct,49.2
ORD-11585,USR-2078,2026-02-26,Meta Ads,19.23
ORD-11586,USR-2199,2026-01-08,Meta Ads,104.73
ORD-11587,USR-1661,2026-03-02,Meta Ads,87.86
ORD-11588,USR-1494,2026-02-23,Direct,85.04
ORD-11589,USR-1622,2026-03-08,TikTok Ads,39.82
ORD-11590,USR-1132,2026-02-26,Meta Ads,95.51
ORD-11591,USR-1270,2026-02-26,Google Ads,71.02
ORD-11592,USR-2181,2026-04-11,Meta Ads,36.86
ORD-11593,USR-1040,2026-05-11,Meta Ads,44.37
ORD-11594,USR-1762,2026-05-10,TikTok Ads,105.89
ORD-11595,USR-1922,2026-01-09,Organic Search,52.42
ORD-11596,USR-2425,2026-02-21,Meta Ads,115.76
ORD-11597,USR-1620,2026-05-17,TikTok Ads,23.01
ORD-11598,USR-1416,2026-02-13,Direct,15.31
ORD-11599,USR-2379,2026-05-08,Organic Search,76.51
ORD-11600,USR-1401,2026-04-19,Google Ads,119.66
ORD-11601,USR-1267,2026-03-04,TikTok Ads,77.04
ORD-11602,USR-1125,2026-01-11,TikTok Ads,112.94
ORD-11603,USR-2375,2026-03-30,TikTok Ads,17.14
ORD-11604,USR-1442,2026-01-01,Meta Ads,107.22
ORD-11605,USR-1146,2026-05-13,Meta Ads,65.8
ORD-11606,USR-1143,2026-04-28,Google Ads,99.28
ORD-11607,USR-2369,2026-01-14,Google Ads,110.64
ORD-11608,USR-1942,2026-05-24,Meta Ads,86.09
ORD-11609,USR-1622,2026-01-14,TikTok Ads,78.1
ORD-11610,USR-2306,2026-03-24,Google Ads,112.07
ORD-11611,USR-1579,2026-03-13,Google Ads,117.16
ORD-11612,USR-2344,2026-04-27,Google Ads,21.12
ORD-11613,USR-1345,2026-03-04,TikTok Ads,92.52
ORD-11614,USR-1780,2026-06-09,Google Ads,65.84
ORD-11615,USR-1599,2026-05-04,Meta Ads,70.04
ORD-11616,USR-1410,2026-01-15,Meta Ads,24.55
ORD-11617,USR-1576,2026-02-21,TikTok Ads,28.35
ORD-11618,USR-2252,2026-06-21,Meta Ads,102.74
ORD-11619,USR-2127,2026-06-24,Meta Ads,48.76
ORD-11620,USR-2077,2026-06-21,Direct,42.48
ORD-11621,USR-1104,2026-01-31,Google Ads,40.7
ORD-11622,USR-1548,2026-02-08,TikTok Ads,111.42
ORD-11623,USR-1100,2026-02-12,Meta Ads,110.35
ORD-11624,USR-1873,2026-03-09,Meta Ads,88.61
ORD-11625,USR-1316,2026-01-23,Organic Search,66.65
ORD-11626,USR-1217,2026-06-01,Google Ads,65.61
ORD-11627,USR-1568,2026-01-16,Meta Ads,49.07
ORD-11628,USR-1753,2026-04-17,TikTok Ads,63.39
ORD-11629,USR-2311,2026-03-11,Google Ads,15.53
ORD-11630,USR-1904,2026-02-26,Meta Ads,28.26
ORD-11631,USR-1788,2026-05-11,TikTok Ads,96.34
ORD-11632,USR-2186,2026-06-29,Meta Ads,80.74
ORD-11633,USR-1364,2026-04-06,Meta Ads,23.1
ORD-11634,USR-2248,2026-02-01,TikTok Ads,40.12
ORD-11635,USR-1590,2026-04-28,Organic Search,101.39
ORD-11636,USR-1389,2026-04-17,Meta Ads,48.02
ORD-11637,USR-1933,2026-04-11,TikTok Ads,58.15
ORD-11638,USR-2096,2026-04-02,Google Ads,79.16
ORD-11639,USR-1859,2026-02-22,Organic Search,43.97
ORD-11640,USR-2074,2026-01-13,Organic Search,54.73
ORD-11641,USR-1537,2026-05-02,Meta Ads,116.0
ORD-11642,USR-1355,2026-04-30,Google Ads,67.65
ORD-11643,USR-2004,2026-01-17,Direct,96.91
ORD-11644,USR-2432,2026-04-03,Google Ads,111.83
ORD-11645,USR-2112,2026-04-21,Meta Ads,67.7
ORD-11646,USR-1538,2026-01-26,Organic Search,66.07
ORD-11647,USR-1870,2026-01-01,Meta Ads,108.09
ORD-11648,USR-1270,2026-02-10,Meta Ads,112.91
ORD-11649,USR-1985,2026-04-24,TikTok Ads,106.87
ORD-11650,USR-2192,2026-04-12,Meta Ads,45.8
ORD-11651,USR-2222,2026-01-05,Meta Ads,94.83
ORD-11652,USR-2495,2026-06-29,TikTok Ads,109.77
ORD-11653,USR-1295,2026-01-23,Meta Ads,104.7
ORD-11654,USR-1202,2026-06-18,TikTok Ads,26.28
ORD-11655,USR-1986,2026-01-17,Direct,72.61
ORD-11656,USR-1906,2026-03-20,Meta Ads,71.78
ORD-11657,USR-2244,2026-03-31,Organic Search,105.23
ORD-11658,USR-1273,2026-01-04,Google Ads,73.97
ORD-11659,USR-1123,2026-06-10,Google Ads,44.89
ORD-11660,USR-1898,2026-01-31,Google Ads,88.07
ORD-11661,USR-1910,2026-01-14,TikTok Ads,116.65
ORD-11662,USR-2379,2026-03-05,Meta Ads,70.85
ORD-11663,USR-1733,2026-06-04,Organic Search,85.2
ORD-11664,USR-1515,2026-01-26,Meta Ads,104.61
ORD-11665,USR-1394,2026-01-01,Organic Search,48.67
ORD-11666,USR-1622,2026-03-03,Meta Ads,118.22
ORD-11667,USR-1138,2026-01-21,Google Ads,49.21
ORD-11668,USR-1204,2026-05-09,TikTok Ads,49.31
ORD-11669,USR-1858,2026-01-31,Meta Ads,55.55
ORD-11670,USR-1324,2026-05-08,Google Ads,28.25
ORD-11671,USR-1966,2026-02-01,TikTok Ads,18.12
ORD-11672,USR-1059,2026-03-22,Meta Ads,95.18
ORD-11673,USR-1037,2026-03-06,TikTok Ads,20.3
ORD-11674,USR-1356,2026-02-28,Organic Search,36.82
ORD-11675,USR-2071,2026-06-07,Organic Search,44.77
ORD-11676,USR-1267,2026-06-24,Google Ads,90.85
ORD-11677,USR-1792,2026-05-14,Meta Ads,82.49
ORD-11678,USR-1315,2026-05-11,Meta Ads,51.65
ORD-11679,USR-2168,2026-06-27,TikTok Ads,60.18
ORD-11680,USR-1843,2026-06-13,Google Ads,22.56
ORD-11681,USR-1056,2026-06-27,Organic Search,65.4
ORD-11682,USR-2193,2026-06-27,Meta Ads,70.29
ORD-11683,USR-2171,2026-03-21,Meta Ads,21.97
ORD-11684,USR-2103,2026-05-05,Direct,83.77
ORD-11685,USR-1712,2026-03-06,Meta Ads,40.83
ORD-11686,USR-2499,2026-05-25,TikTok Ads,88.8
ORD-11687,USR-1213,2026-04-04,Organic Search,37.53
ORD-11688,USR-1813,2026-01-31,Meta Ads,75.5
ORD-11689,USR-1236,2026-06-09,Organic Search,20.91
ORD-11690,USR-2481,2026-03-02,Google Ads,97.28
ORD-11691,USR-1472,2026-01-04,Meta Ads,71.03
ORD-11692,USR-1382,2026-04-22,Google Ads,59.61
ORD-11693,USR-2429,2026-03-16,Meta Ads,85.93
ORD-11694,USR-1813,2026-04-22,Direct,19.43
ORD-11695,USR-1921,2026-05-12,Meta Ads,22.98
ORD-11696,USR-1684,2026-05-27,Direct,90.26
ORD-11697,USR-1503,2026-04-29,Organic Search,43.31
ORD-11698,USR-2444,2026-06-21,Google Ads,35.43
ORD-11699,USR-1460,2026-06-17,Google Ads,69.04
ORD-11700,USR-1363,2026-05-24,TikTok Ads,46.3
ORD-11701,USR-1336,2026-05-06,TikTok Ads,23.26
ORD-11702,USR-2298,2026-06-07,Google Ads,86.76
ORD-11703,USR-1572,2026-02-23,Meta Ads,73.92
ORD-11704,USR-2485,2026-06-27,TikTok Ads,117.47
ORD-11705,USR-1390,2026-06-10,Meta Ads,83.24
ORD-11706,USR-1046,2026-06-25,Organic Search,73.8
ORD-11707,USR-1122,2026-04-17,Organic Search,16.93
ORD-11708,USR-1848,2026-04-17,Meta Ads,87.51
ORD-11709,USR-1765,2026-01-23,Google Ads,53.18
ORD-11710,USR-1825,2026-02-28,TikTok Ads,49.94
ORD-11711,USR-2113,2026-02-26,Google Ads,60.55
ORD-11712,USR-1532,2026-02-14,Meta Ads,47.01
ORD-11713,USR-2090,2026-02-21,Google Ads,34.09
ORD-11714,USR-1831,2026-02-13,Meta Ads,35.6
ORD-11715,USR-1027,2026-03-10,Meta Ads,58.66
ORD-11716,USR-1590,2026-02-20,Google Ads,25.57
ORD-11717,USR-1183,2026-03-15,TikTok Ads,88.81
ORD-11718,USR-1500,2026-05-09,Google Ads,60.32
ORD-11719,USR-2090,2026-02-28,Meta Ads,37.12
ORD-11720,USR-2123,2026-01-29,Meta Ads,28.38
ORD-11721,USR-1240,2026-05-02,TikTok Ads,29.09
ORD-11722,USR-1386,2026-06-10,Meta Ads,103.45
ORD-11723,USR-2252,2026-05-31,Meta Ads,27.21
ORD-11724,USR-2250,2026-01-26,Google Ads,86.08
ORD-11725,USR-1450,2026-01-11,Organic Search,57.49
ORD-11726,USR-1789,2026-03-02,Meta Ads,53.56
ORD-11727,USR-1143,2026-05-03,Google Ads,73.53
ORD-11728,USR-1869,2026-05-20,TikTok Ads,88.31
ORD-11729,USR-1079,2026-06-10,Organic Search,17.1
ORD-11730,USR-1716,2026-04-22,Google Ads,104.66
ORD-11731,USR-1588,2026-03-15,Google Ads,61.91
ORD-11732,USR-2456,2026-04-24,Meta Ads,61.14
ORD-11733,USR-1736,2026-03-28,TikTok Ads,107.16
ORD-11734,USR-1572,2026-03-10,Direct,99.79
ORD-11735,USR-1492,2026-06-01,Organic Search,50.37
ORD-11736,USR-1311,2026-01-30,Meta Ads,78.38
ORD-11737,USR-1455,2026-04-07,Organic Search,57.51
ORD-11738,USR-1928,2026-05-12,Organic Search,44.01
ORD-11739,USR-1896,2026-02-07,Google Ads,58.57
ORD-11740,USR-2184,2026-02-23,Organic Search,112.7
ORD-11741,USR-2271,2026-01-20,Meta Ads,26.85
ORD-11742,USR-1798,2026-03-28,Google Ads,44.95
ORD-11743,USR-1840,2026-01-12,TikTok Ads,20.92
ORD-11744,USR-1105,2026-04-25,TikTok Ads,73.84
ORD-11745,USR-2249,2026-03-19,TikTok Ads,76.46
ORD-11746,USR-1897,2026-06-01,Organic Search,42.24
ORD-11747,USR-1814,2026-05-07,Google Ads,30.61
ORD-11748,USR-1084,2026-06-10,Organic Search,97.85
ORD-11749,USR-1472,2026-03-13,Google Ads,106.86
ORD-11750,USR-1489,2026-01-19,Google Ads,115.94
ORD-11751,USR-1485,2026-01-17,TikTok Ads,113.89
ORD-11752,USR-1306,2026-03-25,TikTok Ads,75.13
ORD-11753,USR-1420,2026-01-08,Google Ads,62.21
ORD-11754,USR-1853,2026-06-04,Google Ads,75.23
ORD-11755,USR-1582,2026-04-20,TikTok Ads,90.66
ORD-11756,USR-1343,2026-05-05,Organic Search,102.39
ORD-11757,USR-1341,2026-02-26,Organic Search,24.88
ORD-11758,USR-1544,2026-04-26,Google Ads,93.36
ORD-11759,USR-1474,2026-03-05,Meta Ads,112.92
ORD-11760,USR-2459,2026-06-20,Organic Search,92.1
ORD-11761,USR-2288,2026-01-19,Google Ads,85.98
ORD-11762,USR-2031,2026-01-27,Google Ads,38.32
ORD-11763,USR-1203,2026-05-05,Google Ads,35.16
ORD-11764,USR-1688,2026-01-05,TikTok Ads,27.34
ORD-11765,USR-2159,2026-03-24,Organic Search,16.24
ORD-11766,USR-1679,2026-01-25,TikTok Ads,33.48
ORD-11767,USR-1622,2026-06-27,Google Ads,48.62
ORD-11768,USR-1494,2026-01-16,TikTok Ads,50.33
ORD-11769,USR-1436,2026-05-15,TikTok Ads,33.78
ORD-11770,USR-1819,2026-03-30,Organic Search,82.05
ORD-11771,USR-1344,2026-03-17,TikTok Ads,34.9
ORD-11772,USR-1032,2026-01-05,Meta Ads,68.91
ORD-11773,USR-1392,2026-02-19,Google Ads,61.25
ORD-11774,USR-2196,2026-06-27,Meta Ads,78.34
ORD-11775,USR-1834,2026-02-15,Direct,19.6
ORD-11776,USR-1956,2026-04-04,Meta Ads,20.91
ORD-11777,USR-1552,2026-02-23,Organic Search,61.02
ORD-11778,USR-1597,2026-05-08,Meta Ads,87.36
ORD-11779,USR-2224,2026-04-28,Meta Ads,86.97
ORD-11780,USR-1122,2026-04-30,Meta Ads,22.69
ORD-11781,USR-2488,2026-03-18,Organic Search,34.93
ORD-11782,USR-2148,2026-04-27,TikTok Ads,31.42
ORD-11783,USR-1068,2026-01-07,TikTok Ads,67.54
ORD-11784,USR-2231,2026-03-14,TikTok Ads,91.28
ORD-11785,USR-2230,2026-01-10,Organic Search,95.31
ORD-11786,USR-1621,2026-02-01,Google Ads,117.3
ORD-11787,USR-1414,2026-04-30,Google Ads,69.89
ORD-11788,USR-1982,2026-01-05,Meta Ads,112.6
ORD-11789,USR-1162,2026-03-08,Google Ads,73.33
ORD-11790,USR-1849,2026-04-03,Google Ads,93.46
ORD-11791,USR-2472,2026-03-01,Meta Ads,74.8
ORD-11792,USR-1258,2026-05-01,Meta Ads,77.26
ORD-11793,USR-1746,2026-05-23,Meta Ads,58.52
ORD-11794,USR-1480,2026-03-31,Organic Search,44.11
ORD-11795,USR-1781,2026-06-10,Meta Ads,87.96
ORD-11796,USR-1899,2026-03-24,Google Ads,65.35
ORD-11797,USR-2076,2026-04-05,Organic Search,49.3
ORD-11798,USR-1623,2026-03-01,Meta Ads,20.81
ORD-11799,USR-2241,2026-01-23,Meta Ads,29.92
ORD-11800,USR-2147,2026-03-18,Meta Ads,112.74
ORD-11801,USR-1988,2026-02-09,Meta Ads,112.48
ORD-11802,USR-1586,2026-02-07,Meta Ads,89.29
ORD-11803,USR-1775,2026-06-28,Google Ads,33.86
ORD-11804,USR-1897,2026-03-16,Meta Ads,24.2
ORD-11805,USR-1601,2026-03-11,Google Ads,36.91
ORD-11806,USR-1023,2026-01-28,Google Ads,78.39
ORD-11807,USR-1178,2026-02-25,TikTok Ads,63.66
ORD-11808,USR-1883,2026-06-18,Google Ads,92.87
ORD-11809,USR-1419,2026-03-07,Direct,31.62
ORD-11810,USR-2278,2026-05-17,Organic Search,59.66
ORD-11811,USR-1173,2026-06-10,Google Ads,42.51
ORD-11812,USR-1627,2026-01-18,Organic Search,16.53
ORD-11813,USR-1810,2026-06-25,Meta Ads,89.9
ORD-11814,USR-1433,2026-02-26,Direct,44.67
ORD-11815,USR-1302,2026-02-24,Organic Search,50.57
ORD-11816,USR-1796,2026-01-29,Organic Search,49.07
ORD-11817,USR-1466,2026-06-12,Meta Ads,81.21
ORD-11818,USR-2164,2026-06-23,Organic Search,112.93
ORD-11819,USR-1683,2026-03-13,Meta Ads,16.37
ORD-11820,USR-2234,2026-02-09,Meta Ads,104.51
ORD-11821,USR-1768,2026-05-21,Meta Ads,56.16
ORD-11822,USR-1259,2026-05-05,Meta Ads,78.38
ORD-11823,USR-1738,2026-04-01,TikTok Ads,30.42
ORD-11824,USR-1480,2026-02-26,Meta Ads,18.97
ORD-11825,USR-1745,2026-01-24,Google Ads,48.1
